label,feature 1,feature 2,feature 3,feature 4,feature 5,feature 6
seven,0.7159731869637332,0.6853814785088688,0.6318553980294498,0.5991738632256652,0.6086452373125523,0.6263100036550171
seven,0.7200019933812775,0.6887103952901125,0.6328225677026644,0.5973875606424449,0.6070763720077297,0.6275646297216037
seven,0.7534817425129059,0.6950228286358319,0.5975643790354609,0.5519911159408878,0.5962744923519127,0.6561220154050321
seven,0.7162527186430699,0.6858891170327506,0.6318815948729807,0.5981298383198396,0.6082111478439497,0.6282414751595464
seven,0.752192646117242,0.7097791911028118,0.6307695234057076,0.5719056861108467,0.5737314969266178,0.6046986810614349
seven,0.7172478456387904,0.6866263464431751,0.6324450107846297,0.6011754126140786,0.6125735391417482,0.628144477777084
seven,0.7165131479636158,0.6859823262767467,0.6328024220154774,0.6007785503685975,0.6106413485019793,0.6280557660720949
seven,0.7131556242115022,0.6854972322873564,0.6415680017164721,0.6200326338631976,0.6284011835302498,0.6333812436506534
seven,0.6848270168113256,0.665740793103698,0.6292713503304488,0.5998460350698516,0.5951988276395501,0.5992651216582453
seven,0.684810371417566,0.6717209800169173,0.6472898545680321,0.6325034946177116,0.6384430504368652,0.6414011256090969
seven,0.7162322937133742,0.6855059140212711,0.6318207852354798,0.5984958073225254,0.6081485189772348,0.6265496830809156
seven,0.717446064870794,0.6867098430891501,0.6328040363337532,0.5997248259012053,0.6091985955676138,0.6272274107949637
seven,0.6981405207755396,0.6960970251570074,0.6694917533966223,0.6174125331915378,0.5875668933599324,0.5920059475607476
seven,0.7595794180850657,0.7284338152841503,0.6699332868642859,0.6256178216669398,0.6246464375453811,0.6412946283498261
seven,0.7144825670421846,0.6839256234500057,0.6303567353514062,0.5974193817184756,0.6066077955469789,0.6242628356285574
seven,0.6931381281758768,0.67016840423454,0.6241929924613357,0.5886677605505836,0.5911554341557341,0.6056912187961762
seven,0.7171495999167168,0.6865853519708134,0.6322655854724113,0.5986976540213326,0.6079501077630441,0.6257417050542167
seven,0.717190317067243,0.6864677733313014,0.632893183637401,0.6004793967397382,0.6102269823640196,0.6278292225450751
seven,0.6846290771777637,0.6665939706694943,0.6444775601998707,0.6459663475682175,0.6590449478412828,0.6469761192721506
seven,0.7161739873361082,0.684794064573761,0.6308789210452278,0.5995784152228509,0.6106971219701065,0.6285013084155668
seven,0.7171446800571095,0.6861429773216818,0.6318519282184398,0.5984819958995975,0.6076721190727594,0.6254410892615395
seven,0.7533240068261776,0.7155520175256793,0.6430873443723046,0.5844412147553755,0.5786139530084472,0.6010420387393036
seven,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
seven,0.7172832879413379,0.6860600186197631,0.6317708932010329,0.5991500076687263,0.6093118350377418,0.6275135616307498
seven,0.717132288845249,0.685567174363602,0.6300327082823939,0.5955751038570912,0.6050095331528018,0.624116183834375
seven,0.805759699786971,0.7727169400942621,0.7054103287083717,0.6372695698218325,0.6025794315870822,0.5940970421251207
seven,0.7164697471449234,0.6855293266126309,0.6319309879211994,0.599037681848544,0.608386963552942,0.6261659985570446
seven,0.6854825401264424,0.661953026992644,0.6228050898854758,0.6006421985701492,0.6046975058784372,0.6063981712108203
seven,0.6772091067852809,0.641471680451377,0.5900640833651577,0.5742111808418114,0.5933540394220334,0.6006556274337346
seven,0.715884672095682,0.6851742114538294,0.6313418295975293,0.5982800733282816,0.607587788034069,0.6253974081468959
seven,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
seven,0.7197367872317902,0.6860755551399907,0.6288505807591702,0.5964642348176729,0.6090266842475847,0.6284609736295933
seven,0.6704780428582948,0.6316136315057096,0.56109243984238,0.5147094522746326,0.5266314848564506,0.5570854318956542
seven,0.7172210409892219,0.6864956153201189,0.6330092242889628,0.6008039168827733,0.6107047708583906,0.628321193099829
seven,0.7214985601031637,0.6901569057337922,0.6350782163800973,0.6006827235360985,0.6091747715926489,0.6269710116592746
seven,0.6917994208768335,0.6754056308304155,0.6342214608860984,0.5865842874561984,0.5673746762086723,0.572274206007389
seven,0.716932585689694,0.686215785535622,0.6327428522070214,0.6005973819195214,0.6102014538357143,0.6274884137600122
seven,0.6889429227239301,0.6691886784018252,0.6290306827108225,0.5922656827681608,0.5800091333962576,0.5777919899796887
seven,0.7157916384123322,0.6854911469603525,0.6323762932502522,0.5996046718163938,0.6082909230266168,0.625130853463822
seven,0.7160212886253451,0.685192632084771,0.6315575651419986,0.5994303155513238,0.6097490417824163,0.6277965051572311
seven,0.6964767484128848,0.6673443876017051,0.601668789257452,0.5399387469331631,0.5352536385505198,0.5670963865758467
seven,0.7119924178926297,0.683898812284647,0.6347155328519777,0.6039348457065069,0.6106511964063769,0.624611608868436
seven,0.7169263490161739,0.6866878590174922,0.6334098376249993,0.6003074647107507,0.6092005878540177,0.6267966690158974
seven,0.7164210164495645,0.6856214369755153,0.6320785629318226,0.6000188771859325,0.610237392588252,0.6281027441958998
seven,0.7170728922630855,0.686183206480791,0.6320878667822694,0.598957249475093,0.6084243705926362,0.626373451970062
seven,0.7129815774444113,0.6814974328363907,0.6269556458853461,0.5931757058076301,0.6038289928546847,0.6218385504405289
seven,0.71577906940824,0.6872797437022293,0.6368933379475278,0.6047438938178575,0.6110722457094262,0.6251614316766868
seven,0.675158691441545,0.6349005288443889,0.5637242931239439,0.5191813452501138,0.5325062244230113,0.562297322183274
seven,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
seven,0.7138432398558272,0.6843712991595133,0.6330614822821168,0.60163882643051,0.6096209730985906,0.6247024049098077
seven,0.7138614697244181,0.6870987090989369,0.6378574810276945,0.6035668392351469,0.6076080501236597,0.6227082619312102
seven,0.7176793993077966,0.687188941271129,0.6338774054229409,0.6013912157690321,0.6108884306354202,0.6284689676174005
seven,0.7549553357301629,0.7269353955627441,0.6729158046143853,0.6282296685769294,0.6200629886503364,0.6287192480368543
seven,0.6607495832427106,0.6277521334433923,0.5756925687140851,0.5553948127072417,0.5797986659737859,0.602300849213927
seven,0.7165608680323365,0.6897695953352431,0.6386161999028368,0.5974927797619697,0.5914403523418886,0.5988845385094841
seven,0.716963605084981,0.6863118484384956,0.6327249748508013,0.6001146042716167,0.6097943713239989,0.6276915022203624
seven,0.7170194402537585,0.6836987141677702,0.6256356906195559,0.5906906523649961,0.6018336739256904,0.6221216012075851
seven,0.6768098823762988,0.6738741068260504,0.6665618681122704,0.6556962053921943,0.6412425088562929,0.6185020034730554
seven,0.6801730550710744,0.658202021065035,0.6239209599170221,0.6124753701495196,0.6301587683296433,0.639447636231869
seven,0.7120676630035824,0.6832897449868586,0.6338591115682799,0.604512428096674,0.6127211865470048,0.6263822909067391
seven,0.6807499053079892,0.6311386939591732,0.55517892729894,0.5316131701825692,0.5776585714726282,0.6214481978016447
seven,0.6752807951430307,0.6439043665825667,0.5898479016080103,0.5581056323865738,0.5679669999109772,0.5824686518062672
seven,0.7545900406171703,0.6894127348763444,0.5849558358349886,0.5408981629757547,0.5901735791976052,0.6528285506724528
seven,0.7174542261836542,0.6864655229710668,0.6323513899243685,0.5995196306622462,0.609502637075694,0.6279568289063816
seven,0.719687816844769,0.6932505701747947,0.6393874529287085,0.5919338164153856,0.5838571132936248,0.5973418487000572
seven,0.7153491499092997,0.6869313004425818,0.6360407319319634,0.6030619602172936,0.6098886698812709,0.6255447970328797
seven,0.7166319111664851,0.6856086730289521,0.631682291002239,0.5994360997722694,0.6098866408450054,0.6281974486909141
seven,0.7489995937640451,0.6932059297741614,0.6063751815761504,0.5723363384698663,0.6104659736888886,0.650533440558392
seven,0.7169040909315473,0.6862659986900881,0.6327993091746099,0.6003740905856915,0.6100229245954719,0.627610011537308
seven,0.7169221236506087,0.6864570258315106,0.6332131408874233,0.6008171238060795,0.6104033463928994,0.6281203230779543
seven,0.7178530238536324,0.6827348627995351,0.6247286904466685,0.5950927356289157,0.6113688444955194,0.6314290351715247
seven,0.66570312392076,0.6487219485253096,0.6224691035181001,0.6137245374662463,0.6265884271921707,0.6321079055275847
seven,0.7165478158173828,0.6855579147832247,0.6320331616403311,0.5995132210402618,0.608638876214543,0.6265284492709791
seven,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
seven,0.7191839641388745,0.6867998730530179,0.6300428014068693,0.5957626939656171,0.6072342766621848,0.6280579168723869
seven,0.7165412684388396,0.6858607631549966,0.6323272081752954,0.5999195770522491,0.6097531039524928,0.6276098526580333
seven,0.7164710479741632,0.6862062897045448,0.6336040895430145,0.6019548352830716,0.6113735861752335,0.6278450044355993
seven,0.7032842134924951,0.6481522211794543,0.567251066559704,0.542133381423586,0.5811347149548882,0.6151785449637901
seven,0.6726441968977002,0.658643750270724,0.6407906415996174,0.6403007909342503,0.6496767305357538,0.6411504810472699
seven,0.7133329714449375,0.6695323417190024,0.5987450605767205,0.5662138308981168,0.5922736816541639,0.6229540816359506
seven,0.7122953761063866,0.6808250367747516,0.6310538422713674,0.6067953113609785,0.6173802501818392,0.6273846658872142
seven,0.6778566909101773,0.6761095520965542,0.666067881063226,0.6468060251194873,0.6295621110631614,0.6152291608710764
seven,0.7165208790236676,0.6851933637418002,0.6313378603344463,0.6000551051962527,0.6109751581919197,0.6280995184651714
seven,0.7148982345501832,0.6841604229216441,0.6313508735066307,0.6000803783835952,0.6093908931414005,0.625421745563063
seven,0.7162691314355228,0.6853708315983704,0.6315959839537572,0.5991897079588702,0.6090994778784803,0.6269332318220141
seven,0.7161745679295507,0.685883276052096,0.632797236165673,0.6003220100907681,0.6097603653495525,0.627391853706551
seven,0.7214713481973821,0.6867957423884152,0.6282284486163004,0.5959836148671868,0.6101876185414464,0.6308596773755597
seven,0.7145596247742731,0.6850576465657789,0.6335010722456714,0.6019523166076022,0.6106056407144259,0.6267106075886539
seven,0.6794251608639766,0.6482238442241753,0.594006575550807,0.5615835394699902,0.5719252332860526,0.5897999244496521
seven,0.711909116129993,0.6804865737505568,0.6276193052885919,0.5991584350617144,0.6128861316042294,0.6312050311294969
seven,0.7533645179799167,0.7264350991087567,0.6796403916538619,0.6511550606599072,0.6585355540902587,0.6718669369648805
seven,0.6759432376411264,0.6519036294642325,0.6194910876912291,0.6191039870410315,0.6477602899049975,0.658245343321499
seven,0.6615965948463772,0.6363765067478211,0.5863650911349405,0.5487146188516281,0.5541765278744288,0.5747652038160922
seven,0.7518690749225035,0.7115234198372573,0.6377165371833474,0.5834241507807221,0.58307755033508,0.6070444390230353
seven,0.7151476645960386,0.6862795016644475,0.6354268859685079,0.6033002719732948,0.6102597095969376,0.6252135903451783
seven,0.717122064270325,0.6861923661628856,0.6320714923408912,0.5991017712106804,0.6089603901263724,0.6273139155253274
seven,0.6730528262553398,0.659576233822016,0.6456424115394659,0.650599524486211,0.6587833823867447,0.6428701207993908
seven,0.6580491783239305,0.6599173928126745,0.6647430123336853,0.6665567503579501,0.653048969004216,0.6209528843236154
seven,0.7148411240586217,0.6850585924086288,0.6324054638633689,0.5995941737605088,0.6085588648083748,0.6261283752872068
seven,0.7168831481313874,0.6862977230543407,0.6328045396456822,0.600207582456188,0.6097922904879285,0.6275600667863369
seven,0.7206392815570964,0.6861151419042283,0.6266217411783089,0.59219438595543,0.6057715528798153,0.6284255491878548
seven,0.7168135423550377,0.6861424000849334,0.6325140633778111,0.5998145666550774,0.6093344911183219,0.6270552613578488
seven,0.7163250669359673,0.6708256165159349,0.5964681138786737,0.5619836047026051,0.5907430571712633,0.6253871045969495
seven,0.6894213181674052,0.6830281347834359,0.6630512943595749,0.636209042572424,0.6210123801208961,0.6126455720257371
seven,0.7167735633309068,0.6866357536014851,0.6337186171975239,0.6010035927523816,0.609798219977806,0.627057217859826
seven,0.719693806375479,0.6889820960737072,0.6350856107996479,0.601512797378679,0.609695205702119,0.6264351978813488
seven,0.6717891216147406,0.6625064779504247,0.6453819143748343,0.6338581410632139,0.6325850660072411,0.624625426315955
seven,0.7167838420325378,0.6861244887821286,0.6326377360130857,0.6002132146038218,0.609849767135011,0.6274028995738181
seven,0.7170293897636761,0.686702912400195,0.6336388898727529,0.6010395573428359,0.6098951650373121,0.6268676583719037
seven,0.7190863571762569,0.6796649261585799,0.605595761094715,0.5555674331698135,0.5726835501977346,0.6162191781440648
seven,0.6818597936597635,0.6675328034862889,0.6433621735820296,0.6303151657163911,0.6333008055962498,0.6293155650505871
seven,0.7122516197032309,0.6824423903270783,0.6339581108884937,0.6050598677982468,0.6041382641199103,0.6023815678705281
seven,0.7113136372076796,0.6705389994675843,0.6031467595795474,0.5680769772310383,0.5876067761366499,0.6172201828641879
seven,0.6700079560564818,0.6288831108857788,0.5573210761083811,0.5145634315463192,0.5297845450669345,0.5584352796075326
seven,0.7177694191508528,0.6875008380995777,0.6345598551382047,0.6021918755909185,0.6113747155953728,0.6286011080855466
seven,0.7179161583864835,0.6862365594939757,0.63114723228894,0.5979684237890672,0.6082195947975227,0.6269762604879955
seven,0.7165940934536809,0.6848919040279713,0.6312588975273853,0.601323990683659,0.612910336625321,0.6290348024738831
seven,0.6751569566260794,0.6618632423777666,0.6451966732243972,0.6446512038525193,0.6514886542525765,0.6399924195257427
seven,0.7162786050916071,0.6852072797501018,0.6307645827898656,0.5974965901668986,0.6073777940146935,0.6260221401258969
seven,0.6751534669162659,0.6544285212905077,0.6211072429922305,0.6105226580710569,0.6328565180196897,0.6497260661085384
seven,0.7169307341970961,0.6860207768182656,0.6307205017688171,0.5947983053555365,0.6025516977597601,0.6217283993102227
seven,0.7166803044111217,0.6861893801215082,0.6330161684363314,0.6008601629243294,0.6105745794069449,0.6280483188262707
seven,0.6815647625888972,0.6428005309061225,0.585422724032055,0.569324407650952,0.6018645967361317,0.6276439453556075
seven,0.7152808331423163,0.6835492625427841,0.6313349058142291,0.6010816681901243,0.6037283768041176,0.6055397505996801
seven,0.7084139368287831,0.6622717684455025,0.5950122719786533,0.5748491238980417,0.6056550181379438,0.6263216247404122
seven,0.6846451061498244,0.6565076256534385,0.6154112165711118,0.6049769082136692,0.6270508259200758,0.6368434421654752
seven,0.6873198843906123,0.6503048493778711,0.5889200965444038,0.5592657627307813,0.5806258500604102,0.6033941171133803
seven,0.7617634985509472,0.7313403324796609,0.6783586936848163,0.6465065038007785,0.6572238150274141,0.6777208601628956
seven,0.6505811511335895,0.6389401809491762,0.6192744225203765,0.6062424313087192,0.6043421120941257,0.6008044126489536
seven,0.7153233405134749,0.6849684929102446,0.6327882569091616,0.6018741927281808,0.6109152858123907,0.6262199306728723
seven,0.6902940548355893,0.6630820758954952,0.6171284394097184,0.5958484976019992,0.6160937126631649,0.6360343203958824
seven,0.7177203514439969,0.6860810028414429,0.6307995830335317,0.5971880638027753,0.6072800769776052,0.6261799754709751
seven,0.6851899225372768,0.6624346242440506,0.6238917559793717,0.6011427435168551,0.6044101029406591,0.6057985399260982
seven,0.6832456742858263,0.6571675677201108,0.6172782050217919,0.6083495503622383,0.6391514603363884,0.6610305296514674
seven,0.7168135422295446,0.6861423998681462,0.6325140633112619,0.5998145665274073,0.6093344912036874,0.627055261328492
seven,0.7236925083359489,0.6742877880950172,0.5781364613769231,0.5043856177622763,0.511240998861586,0.5590343209369878
seven,0.6699965713299898,0.6293750827086785,0.559849751442728,0.5199665906964187,0.5357823639751242,0.562467988350841
seven,0.6781425218369896,0.6435900701358493,0.5867689992574765,0.559860696580039,0.5809759356110424,0.6054577768790083
zero,0.6596677691847299,0.6321099737599304,0.5828149094020533,0.5529858302090357,0.5636489911095456,0.5788603876948528
zero,0.7185707797832878,0.6880703915820442,0.6346549832889206,0.6019055051665864,0.6110880204402968,0.6284389687913363
zero,0.6777590392720457,0.6439292849782893,0.5862323248616423,0.5540730809232551,0.5685064161050997,0.5896040066935948
zero,0.7176320596397833,0.6864780868771785,0.6321055104175461,0.5990314665769086,0.6086241180164318,0.6264632482932481
zero,0.7182852832953655,0.6726751587708327,0.5964591441054296,0.5591900256253911,0.5882915426519919,0.6258298096595383
zero,0.715701599933563,0.6875330869399774,0.6366802856020096,0.5990254476253893,0.5941921699650181,0.5993148488749546
zero,0.716794683368384,0.686142885400493,0.6325350000048374,0.5997769684825478,0.609441974219872,0.6270812230885516
zero,0.7174905710319791,0.6866687130705491,0.6327670790099325,0.5998662871477143,0.6094081686239395,0.6273216461234723
zero,0.7609350438506735,0.73613595820791,0.6925885446949235,0.6654566596807308,0.6715994121982397,0.6832226589778385
zero,0.7176467798451709,0.6872308213194801,0.63385154026084,0.6010361951693426,0.61029727282141,0.6279208468019118
zero,0.7180638137211374,0.6878072465247648,0.6349229766934454,0.6028375185395058,0.6125585497737752,0.6301935828859644
zero,0.7168135422295446,0.6861423998681462,0.6325140633112619,0.5998145665274073,0.6093344912036874,0.627055261328492
zero,0.7154854550280414,0.684630472565651,0.6307796495386078,0.5981253989026323,0.6079174549688703,0.625828978508388
zero,0.7185934293904405,0.691574025026838,0.6379030033722599,0.595711279251957,0.598784332973606,0.6222821488907909
zero,0.6839203608865935,0.6503769372144946,0.5937523808657377,0.5623114813286955,0.5758337716286592,0.5966806948509666
zero,0.7153567739865545,0.6845824583047672,0.6306345322580986,0.5975475751795242,0.6069995345603469,0.6249446764281742
zero,0.6891363245300015,0.6542012935477755,0.5920735042336648,0.5551488316997041,0.5716850449998353,0.5996049434072822
